"  418","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  419","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  420","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  421","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  422","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  423","007063","DEPTH BELOW SEA/WATER SURFACE (M)","40.9"
"  424","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  425","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  426","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  427","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  428","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  429","007063","DEPTH BELOW SEA/WATER SURFACE (M)","41.57"
"  430","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  431","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  432","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  433","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  434","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  435","007063","DEPTH BELOW SEA/WATER SURFACE (M)","42.24"
"  436","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  437","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  438","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  439","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  440","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  441","007063","DEPTH BELOW SEA/WATER SURFACE (M)","42.91"
"  442","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  443","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  444","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  445","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  446","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  447","007063","DEPTH BELOW SEA/WATER SURFACE (M)","43.59"
"  448","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  449","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  450","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  451","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  452","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  453","007063","DEPTH BELOW SEA/WATER SURFACE (M)","44.26"
"  454","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  455","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  456","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  457","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  458","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  459","007063","DEPTH BELOW SEA/WATER SURFACE (M)","44.93"
"  460","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  461","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  462","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  463","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  464","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  465","007063","DEPTH BELOW SEA/WATER SURFACE (M)","45.6"
"  466","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  467","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  468","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  469","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  470","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  471","007063","DEPTH BELOW SEA/WATER SURFACE (M)","46.28"
"  472","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  473","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  474","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  475","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  476","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  477","007063","DEPTH BELOW SEA/WATER SURFACE (M)","46.95"
"  478","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  479","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  480","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  481","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  482","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  483","007063","DEPTH BELOW SEA/WATER SURFACE (M)","47.62"
"  484","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  485","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  486","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  487","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  488","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  489","007063","DEPTH BELOW SEA/WATER SURFACE (M)","48.29"
"  490","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  491","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  492","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  493","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  494","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  495","007063","DEPTH BELOW SEA/WATER SURFACE (M)","48.96"
"  496","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  497","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  498","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  499","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  500","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  501","007063","DEPTH BELOW SEA/WATER SURFACE (M)","49.64"
"  502","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  503","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  504","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  505","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  506","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  507","007063","DEPTH BELOW SEA/WATER SURFACE (M)","50.31"
"  508","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  509","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  510","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  511","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  512","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  513","007063","DEPTH BELOW SEA/WATER SURFACE (M)","50.98"
"  514","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  515","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  516","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  517","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  518","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  519","007063","DEPTH BELOW SEA/WATER SURFACE (M)","51.65"
"  520","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  521","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  522","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  523","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  524","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  525","007063","DEPTH BELOW SEA/WATER SURFACE (M)","52.33"
"  526","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  527","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  528","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  529","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  530","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  531","007063","DEPTH BELOW SEA/WATER SURFACE (M)","53.0"
"  532","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  533","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  534","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  535","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  536","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  537","007063","DEPTH BELOW SEA/WATER SURFACE (M)","53.67"
"  538","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  539","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  540","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  541","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  542","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  543","007063","DEPTH BELOW SEA/WATER SURFACE (M)","54.34"
"  544","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  545","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  546","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  547","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  548","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  549","007063","DEPTH BELOW SEA/WATER SURFACE (M)","55.02"
"  550","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  551","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  552","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  553","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  554","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  555","007063","DEPTH BELOW SEA/WATER SURFACE (M)","55.69"
"  556","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  557","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  558","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  559","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  560","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  561","007063","DEPTH BELOW SEA/WATER SURFACE (M)","56.36"
"  562","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  563","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  564","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  565","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  566","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  567","007063","DEPTH BELOW SEA/WATER SURFACE (M)","57.04"
"  568","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  569","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  570","022043","SEA/WATER TEMPERATURE","22.629999999999995"
"  571","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  572","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  573","007063","DEPTH BELOW SEA/WATER SURFACE (M)","57.71"
"  574","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  575","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  576","022043","SEA/WATER TEMPERATURE","22.629999999999995"
"  577","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  578","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  579","007063","DEPTH BELOW SEA/WATER SURFACE (M)","58.38"
"  580","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  581","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  582","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  583","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  584","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  585","007063","DEPTH BELOW SEA/WATER SURFACE (M)","59.06"
"  586","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  587","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  588","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  589","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  590","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  591","007063","DEPTH BELOW SEA/WATER SURFACE (M)","59.73"
"  592","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  593","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  594","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  595","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  596","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  597","007063","DEPTH BELOW SEA/WATER SURFACE (M)","60.4"
"  598","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  599","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  600","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  601","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  602","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  603","007063","DEPTH BELOW SEA/WATER SURFACE (M)","61.07"
"  604","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  605","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  606","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  607","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  608","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  609","007063","DEPTH BELOW SEA/WATER SURFACE (M)","61.75"
"  610","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  611","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  612","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  613","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  614","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  615","007063","DEPTH BELOW SEA/WATER SURFACE (M)","62.42"
"  616","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  617","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  618","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  619","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  620","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  621","007063","DEPTH BELOW SEA/WATER SURFACE (M)","63.09"
"  622","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  623","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  624","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  625","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  626","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  627","007063","DEPTH BELOW SEA/WATER SURFACE (M)","63.77"
"  628","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  629","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  630","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  631","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  632","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  633","007063","DEPTH BELOW SEA/WATER SURFACE (M)","64.44"
"  634","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  635","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  636","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  637","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  638","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  639","007063","DEPTH BELOW SEA/WATER SURFACE (M)","65.11"
"  640","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  641","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  642","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  643","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  644","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  645","007063","DEPTH BELOW SEA/WATER SURFACE (M)","65.79"
"  646","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  647","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  648","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  649","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  650","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  651","007063","DEPTH BELOW SEA/WATER SURFACE (M)","66.46"
"  652","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  653","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  654","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  655","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  656","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  657","007063","DEPTH BELOW SEA/WATER SURFACE (M)","67.13"
"  658","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  659","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  660","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  661","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  662","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  663","007063","DEPTH BELOW SEA/WATER SURFACE (M)","67.81"
"  664","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  665","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  666","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  667","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  668","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  669","007063","DEPTH BELOW SEA/WATER SURFACE (M)","68.48"
"  670","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  671","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  672","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  673","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  674","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  675","007063","DEPTH BELOW SEA/WATER SURFACE (M)","69.16"
"  676","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  677","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  678","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  679","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  680","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  681","007063","DEPTH BELOW SEA/WATER SURFACE (M)","69.83"
"  682","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  683","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  684","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  685","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  686","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  687","007063","DEPTH BELOW SEA/WATER SURFACE (M)","70.5"
"  688","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  689","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  690","022043","SEA/WATER TEMPERATURE","22.629999999999995"
"  691","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  692","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  693","007063","DEPTH BELOW SEA/WATER SURFACE (M)","71.18"
"  694","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  695","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  696","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  697","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  698","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  699","007063","DEPTH BELOW SEA/WATER SURFACE (M)","71.85"
"  700","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  701","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  702","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  703","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  704","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  705","007063","DEPTH BELOW SEA/WATER SURFACE (M)","72.53"
"  706","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  707","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  708","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  709","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  710","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  711","007063","DEPTH BELOW SEA/WATER SURFACE (M)","73.2"
"  712","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  713","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  714","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  715","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  716","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  717","007063","DEPTH BELOW SEA/WATER SURFACE (M)","73.87"
"  718","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  719","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  720","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  721","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  722","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  723","007063","DEPTH BELOW SEA/WATER SURFACE (M)","74.55"
"  724","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  725","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  726","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  727","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  728","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  729","007063","DEPTH BELOW SEA/WATER SURFACE (M)","75.22"
"  730","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  731","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  732","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  733","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  734","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  735","007063","DEPTH BELOW SEA/WATER SURFACE (M)","75.9"
"  736","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  737","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  738","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  739","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  740","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  741","007063","DEPTH BELOW SEA/WATER SURFACE (M)","76.57"
"  742","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  743","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  744","022043","SEA/WATER TEMPERATURE","22.620000000000005"
"  745","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  746","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  747","007063","DEPTH BELOW SEA/WATER SURFACE (M)","77.24"
"  748","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  749","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  750","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  751","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  752","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  753","007063","DEPTH BELOW SEA/WATER SURFACE (M)","77.92"
"  754","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  755","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  756","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  757","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  758","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  759","007063","DEPTH BELOW SEA/WATER SURFACE (M)","78.59"
"  760","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  761","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  762","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  763","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  764","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  765","007063","DEPTH BELOW SEA/WATER SURFACE (M)","79.27"
"  766","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  767","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  768","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  769","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  770","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  771","007063","DEPTH BELOW SEA/WATER SURFACE (M)","79.94"
"  772","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  773","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  774","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  775","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  776","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  777","007063","DEPTH BELOW SEA/WATER SURFACE (M)","80.62"
"  778","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  779","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  780","022043","SEA/WATER TEMPERATURE","22.610000000000014"
"  781","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  782","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  783","007063","DEPTH BELOW SEA/WATER SURFACE (M)","81.29"
"  784","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
"  785","033050","GLOBAL GTSPP QUALITY FLAG","9"
"  786","022043","SEA/WATER TEMPERATURE","22.590000000000032"
"  787","008080","QUALIFIER FOR GTSPP QUALITY FLAG","11"
"  788","033050","GLOBAL GTSPP QUALITY FLAG","1"
"  789","007063","DEPTH BELOW SEA/WATER SURFACE (M)","81.97"
"  790","008080","QUALIFIER FOR GTSPP QUALITY FLAG","13"
